stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
NI310,6449,"CARLING / RICHMOND",,45.361191,-75.791466,,,0
NI320,2787,"CARLING / DUNDEE",,45.361168,-75.790878,,,0
NI330,5837,"CROYDON / BOND",,45.363441,-75.7873,,,0
NI340,4993,"CROYDON / LINCOLN FIELDS MALL",,45.364307,-75.787659,,,0
NI350,5832,"CROYDON / RICHMOND",,45.364975,-75.788109,,,0
NI360,8674,"LINCOLN FIELDS MALL EAST",,45.365166,-75.787041,,,0
NI370,8573,"LINCOLN FIELDS MALL WEST",,45.365326,-75.786919,,,0
NI905,3014,"LINCOLN FIELDS 1A",,45.366287,-75.78344,,,0
NI910,3014,"LINCOLN FIELDS 1B",,45.366169,-75.783463,,,0
NI915,3014,"LINCOLN FIELDS 2A",,45.366356,-75.783157,,,0
NI921,3014,"LINCOLN FIELDS OFF STOP",,45.366215,-75.783211,,,0
NI925,3014,"LINCOLN FIELDS 3A",,45.365982,-75.782318,,,0
NI930,3014,"LINCOLN FIELDS 4B",,45.36573,-75.782394,,,0
NI935,3014,"LINCOLN FIELDS 3B",,45.36615,-75.781883,,,0
NI940,3014,"LINCOLN FIELDS 4A",,45.365925,-75.781975,,,0
NI950,3014,"LINCOLN FIELDS 5A",,45.36528,-75.782188,,,0
NJ010,4931,"LOOP / MCEWEN",,45.372944,-75.783325,,,0
NJ020,2338,"MCEWEN / AMBLESIDE",,45.371967,-75.782677,,,0
NJ030,6248,"MCEWEN / AMBLESIDE",,45.371456,-75.782631,,,0
NJ040,5716,"MCEWEN / RICHMOND",,45.371254,-75.781982,,,0
NJ050,5721,"MCEWEN / RICHMOND",,45.371414,-75.781914,,,0
NJ060,6247,"AMBLESIDE / MCEWEN",,45.372581,-75.78138,,,0
NJ070,2475,"AMBLESIDE / MCEWEN",,45.372837,-75.780327,,,0
NJ080,6885,"AMBLESIDE / NEW ORCHARD",,45.37368,-75.779816,,,0
NJ090,6258,"AMBLESIDE / NEW ORCHARD",,45.374035,-75.779205,,,0
NJ100,4929,"RICHMOND / WOODROFFE",,45.377377,-75.775368,,,0
NJ120,6246,"RICHMOND / ALLISON",,45.375507,-75.777405,,,0
NJ130,6259,"RICHMOND / ALLISON",,45.375416,-75.77713,,,0
NJ140,4937,"RICHMOND / NEW ORCHARD",,45.373795,-75.778442,,,0
NJ150,4926,"RICHMOND / NEW ORCHARD",,45.374371,-75.778366,,,0
NJ160,6261,"RICHMOND / RICHARDSON",,45.372562,-75.779793,,,0
NJ170,4935,"RICHMOND / RICHARDSON",,45.372375,-75.779823,,,0
NJ180,6262,"RICHMOND / MCEWEN",,45.370899,-75.781334,,,0
NJ190,6257,"RICHMOND / EDGEWORTH",,45.370041,-75.782188,,,0
NJ195,4927,"RICHMOND / MCEWEN",,45.370232,-75.782326,,,0
NJ210,4932,"RICHMOND / OTTAWA RIVER",,45.368862,-75.783798,,,0
NJ220,6249,"RICHMOND / ASSALY",,45.367786,-75.785713,,,0
NJ230,6263,"RICHMOND / ASSALY",,45.367935,-75.785179,,,0
NJ235,4945,"RICHMOND / ASSALY",,45.366802,-75.787018,,,0
NJ240,1232,"RICHMOND / ASSALY",,45.367268,-75.786156,,,0
NJ250,4946,"RICHMOND / CROYDON",,45.364658,-75.788956,,,0
NJ260,6256,"RICHMOND / CROYDON",,45.364582,-75.78878,,,0
NJ270,6264,"RICHMOND / PLAZA",,45.363216,-75.790085,,,0
NJ280,6451,"RICHMOND / FOREST",,45.363125,-75.789963,,,0
NJ290,6265,"RICHMOND / POULIN",,45.362186,-75.790977,,,0
NJ300,4947,"POULIN / PRISCILLA",,45.363091,-75.791924,,,0
NJ310,6255,"POULIN / PRISCILLA",,45.36285,-75.791992,,,0
NJ320,6254,"POULIN / DON",,45.364456,-75.792755,,,0
NJ330,4956,"POULIN / DON",,45.364277,-75.792778,,,0
NJ335,6600,"POULIN / REGINA",,45.365208,-75.793396,,,0
NJ340,4948,"POULIN / VIOLET",,45.365665,-75.793465,,,0
NJ350,4955,"POULIN / VIOLET",,45.365856,-75.793793,,,0
NJ355,2788,"BRITANNIA / HOWE",,45.365429,-75.796082,,,0
NJ360,2860,"HOWE / BRITANNIA",,45.365772,-75.796181,,,0
NJ370,2789,"BRITANNIA / SALINA",,45.366844,-75.797562,,,0
NJ380,2790,"BRITANNIA / JAMIESON",,45.368767,-75.798637,,,0
NJ390,4949,"BRITANNIA / ROWATT",,45.370853,-75.799858,,,0
NJ400,4950,"CASSELS / BRADFORD",,45.372086,-75.801636,,,0
NJ410,2791,"BRADFORD / ROWATT",,45.370388,-75.800835,,,0
NJ420,2792,"BRADFORD / JAMIESON",,45.368935,-75.799988,,,0
NJ430,4951,"SALINA / BRADFORD",,45.366676,-75.79818,,,0
NJ440,2793,"BRITANNIA / HOWE",,45.365631,-75.796631,,,0
NJ460,325,"DON / ZEPHYR",,45.36364,-75.79599,,,0
NJ475,4954,"DON / BRITANNIA",,45.363644,-75.795357,,,0
NJ480,2794,"DON / GREENVIEW",,45.363125,-75.797432,,,0
NJ490,2795,"DON / GREENVIEW",,45.363125,-75.797096,,,0
NJ500,4953,"BRITANNIA PARK",,45.362839,-75.800751,,,0
NJ510,4952,"BRITANNIA PARK PARKING",,45.362976,-75.800964,,,0
NJ520,2796,"BRITANNIA PARK LOOP",,45.363674,-75.802002,,,0
NO451,,"HILLCREST HIGH SCHOOL",,45.399452,-75.638527,,,0
RA001,1123,"HERON / DATA CENTRE",,45.377655,-75.682129,,,0
RA010,8298,"BANK / RIVERSIDE",,45.388786,-75.67704,,,0
RA020,8261,"BANK / RIVERSIDE",,45.388233,-75.676674,,,0
RA030,4100,"BANK / RIVERSIDE",,45.38776,-75.67569,,,0
RA040,4897,"BANK / TRANSITWAY",,45.386292,-75.674164,,,0
RA050,8295,"BANK / OHIO",,45.385181,-75.672829,,,0
RA060,6464,"BANK / OHIO",,45.38522,-75.673073,,,0
RA070,8296,"BANK / KILBORN",,45.384178,-75.672035,,,0
RA080,8302,"BANK / BELANGER",,45.383392,-75.671654,,,0
RA090,8469,"BANK / ROCKINGHAM",,45.382992,-75.671074,,,0
RA100,4101,"BANK / RANDALL",,45.382263,-75.670715,,,0
RA110,4103,"BANK / EVANS",,45.380543,-75.668427,,,0
RA120,4102,"BANK / EVANS",,45.380165,-75.668533,,,0
RA130,4104,"BANK / HERON",,45.37928,-75.667732,,,0
RA140,8306,"BANK / HERON",,45.378117,-75.667488,,,0
RA150,8435,"BANK / COLLINS",,45.377056,-75.666626,,,0
RA160,4105,"BANK / ERIE",,45.37529,-75.666016,,,0
RA170,4106,"BANK / ERIE",,45.375088,-75.665581,,,0
RA180,4107,"BANK / ALTA VISTA",,45.37302,-75.664436,,,0
RA190,8436,"BANK / WALKLEY",,45.371105,-75.66346,,,0
RA200,8431,"BANK / WALKLEY",,45.371548,-75.664024,,,0
RA210,8291,"BELANGER / BANK",,45.383804,-75.672417,,,0
RA220,8290,"CLEMENTINE / BELANGER",,45.383419,-75.674118,,,0
RA230,4108,"BELANGER / CLEMENTINE",,45.383644,-75.674088,,,0
RA240,4110,"BELANGER / CLEMENTINE",,45.383583,-75.673096,,,0
RA250,4109,"CLEMENTINE / ROCKINGHAM",,45.382603,-75.674164,,,0
RA260,8289,"CLEMENTINE / ROCKINGHAM",,45.382412,-75.673912,,,0
RA270,8292,"CLEMENTINE / GUERTIN",,45.381107,-75.674065,,,0
RA280,4111,"CLEMENTINE / GUERTIN",,45.380924,-75.67395,,,0
RA290,4114,"CLEMENTINE / RICHARD",,45.379421,-75.673752,,,0
RA300,4112,"CLEMENTINE / RICHARD",,45.379467,-75.673615,,,0
RA310,4115,"CLEMENTINE / SECORD",,45.378529,-75.673355,,,0
RA320,4113,"CLEMENTINE / HERON",,45.378681,-75.67318,,,0
RA326,6926,"HERON / KALADAR",,45.37817,-75.671051,,,0
RA328,1265,"HERON / GILLES",,45.378414,-75.670151,,,0
RA335,1096,"KALADAR / GREGG",,45.376976,-75.67144,,,0
RA345,4116,"BROOKFIELD / KALADAR",,45.374546,-75.671501,,,0
RA355,4117,"BROOKFIELD / CLEMENTINE",,45.374397,-75.673531,,,0
RA365,4118,"BROOKFIELD / CLOVER",,45.374126,-75.675873,,,0
RA375,6139,"CLOVER / GREGG",,45.375992,-75.676254,,,0
RA380,8233,"HERON / CLOVER",,45.377747,-75.676064,,,0
RA415,5602,"HERON / BRONSON",,45.377464,-75.684555,,,0
RA420,1569,"HERON / RIVERSIDE",,45.376812,-75.689819,,,0
RA425,1342,"STOP ON HERON AT CONFEDERATION STN.",,45.377159,-75.685493,,,0
RA430,1587,"HERON / RIVERSIDE",,45.377083,-75.690063,,,0
RA440,4091,"BRONSON / HERON",,45.379562,-75.685951,,,0
RA445,1004,"BRONSON / HERON",,45.377594,-75.685013,,,0
RA450,5626,"BRONSON / HERON",,45.379864,-75.685417,,,0
RA500,1152,"DATA CENTRE / BILLINGS BRIDGE",,45.383041,-75.679474,,,0
RA505,1559,"BILLINGS BRIDGE / DATA CENTRE",,45.383812,-75.67852,,,0
RA510,1567,"DATA CENTRE / BILLINGS BRIDGE",,45.383152,-75.679359,,,0
RA900,3034,"BILLINGS BRIDGE 1A",,45.38459,-75.676758,,,0
RA905,3034,"BILLINGS BRIDGE 2A",,45.384251,-75.676826,,,0
RA910,3034,"BILLINGS BRIDGE / BANK",,45.386738,-75.675087,,,0
RA915,3034,"BILLINGS BRIDGE 3A",,45.384987,-75.676727,,,0
RA920,3034,"BILLINGS BRIDGE 3B",,45.384686,-75.6772,,,0
RA925,3034,"BILLINGS BRIDGE 3C",,45.384434,-75.677574,,,0
RA940,3034,"BILLINGS BRIDGE 4B",,45.384415,-75.677292,,,0
RA945,3034,"BILLINGS BRIDGE 4C",,45.384583,-75.677002,,,0
RA950,3034,"BILLINGS BRIDGE 4D",,45.384796,-75.676674,,,0
RA955,3035,"HERON 1A",,45.378933,-75.679749,,,0
RA960,3035,"HERON 2A",,45.378853,-75.679497,,,0
RA965,3035,"HERON 3A",,45.379066,-75.680626,,,0
RA970,3035,"HERON 4A",,45.37904,-75.680473,,,0
RA990,3063,"O-TRAIN CONFEDERATION",,45.377037,-75.684944,,,0
RB070,1055,"ST. PATRICK'S HOME",,45.370667,-75.690376,,,0
RB080,8287,"RIVERSIDE / RIDGEWOOD",,45.366928,-75.689545,,,0
RB085,7405,"RIDGEWOOD / RIVERSIDE",,45.367527,-75.689079,,,0
RB086,6924,"RIDGEWOOD / RIVERSIDE",,45.367664,-75.689232,,,0
RB090,8266,"RIVERSIDE / MOONEY'S BAY",,45.365356,-75.688728,,,0
RB100,4122,"RIVERSIDE / MOONEY'S BAY",,45.364304,-75.688721,,,0
RB110,1525,"RIVERSIDE / WALKLEY",,45.361122,-75.687973,,,0
RB120,8456,"RIVERSIDE / WALKLEY",,45.36034,-75.687943,,,0
RB130,4123,"RIVERSIDE / AD. 3200",,45.358379,-75.689568,,,0
RB140,4125,"RIVERSIDE / AD. 3195",,45.358639,-75.689117,,,0
RB150,4124,"RIVERSIDE / REVELSTOKE",,45.357216,-75.690506,,,0
RB160,4126,"RIVERSIDE / REVELSTOKE",,45.357105,-75.690201,,,0
RB170,8460,"RIVERSIDE / MARILYN",,45.355209,-75.69191,,,0
RB190,1523,"RIVERSIDE / QUESNEL",,45.354187,-75.692268,,,0
RB200,1531,"RIVERSIDE / LEOPOLDS",,45.353329,-75.693047,,,0
RB210,8454,"RIVERSIDE / RIVERGATE",,45.34676,-75.691956,,,0
RB220,4127,"RIVERSIDE / RIVERGATE",,45.345924,-75.691994,,,0
RB230,4128,"RIVERSIDE / UPLANDS",,45.342506,-75.69117,,,0
RB240,4129,"RIVERSIDE / UPLANDS",,45.342533,-75.690865,,,0
RB250,8483,"SPRINGLAND / WALKLEY",,45.362591,-75.684441,,,0
RB260,8482,"SPRINGLAND / WALTON",,45.362335,-75.68428,,,0
RB270,4131,"SPRINGLAND / MOONEY'S BAY",,45.364948,-75.6847,,,0
RB280,4130,"SPRINGLAND / MOONEY'S BAY",,45.364834,-75.684753,,,0
RB290,8264,"SPRINGLAND / NICHOLSON",,45.366077,-75.685165,,,0
RB300,8904,"SPRINGLAND / NICHOLSON",,45.36652,-75.685188,,,0
RB310,2449,"SPRINGLAND / RIDGEWOOD",,45.368008,-75.685905,,,0
RB320,2412,"SPRINGLAND / NORBERRY",,45.367538,-75.685593,,,0
RB330,8903,"SPRINGLAND / RIDGEWOOD",,45.36853,-75.68586,,,0
RB340,4132,"SPRINGLAND / HOBSON",,45.369659,-75.685143,,,0
RB350,4133,"SPRINGLAND / NORBERRY",,45.369949,-75.682877,,,0
RB370,8914,"FLANNERY / SPRINGLAND",,45.370419,-75.681854,,,0
RB380,1583,"FLANNERY / SPRINGLAND",,45.370564,-75.681732,,,0
RB390,4136,"FLANNERY / RAMSGATE",,45.371922,-75.682121,,,0
RB400,4134,"FLANNERY / RAMSGATE",,45.372051,-75.682373,,,0
RB410,4135,"FLANNERY / BROOKFIELD",,45.373138,-75.683449,,,0
RB420,4137,"FLANNERY / BROOKFIELD",,45.373409,-75.683624,,,0
RB430,8913,"BROOKFIELD / FLANNERY",,45.373463,-75.684563,,,0
RB440,4138,"BROOKFIELD / HOBSON",,45.373425,-75.687042,,,0
RB450,4139,"BROOKFIELD / HOBSON",,45.373287,-75.686867,,,0
RB481,400,"CANADA POST / HERON",,45.375629,-75.688507,,,0
RB482,6900,"CANADA POST / HERON",,45.375675,-75.688263,,,0
RB491,401,"CANADA POST / BROOKFIELD",,45.373905,-75.688698,,,0
RB492,6901,"CANADA POST / BROOKFIELD",,45.373848,-75.688477,,,0
RC010,8969,"WALKLEY / BANK",,45.37027,-75.663933,,,0
RC020,8487,"WALKLEY / SOUTHMORE",,45.367264,-75.67115,,,0
RC030,8905,"WALKLEY / SOUTHMORE",,45.36718,-75.670982,,,0
RC040,4140,"WALKLEY / AVONCOURT",,45.366451,-75.673141,,,0
RC045,8489,"WALKLEY / WEXFORD",,45.365398,-75.675972,,,0
RC050,5669,"WALKLEY / AVONCOURT",,45.366333,-75.673103,,,0
RC055,1925,"WALKLEY / THORNDALE",,45.365677,-75.67466,,,0
RC060,1595,"WALKLEY / MCCARTHY",,45.364586,-75.677879,,,0
RC080,4141,"WALKLEY / AD. 800",,45.363178,-75.68087,,,0
RC090,8484,"WALKLEY / AD. 800",,45.363014,-75.680679,,,0
RC100,4142,"WALKLEY / OTTERSON",,45.361954,-75.683594,,,0
RC310,8495,"SOUTHMORE / RANKIN",,45.359604,-75.67717,,,0
RC330,4534,"SOUTHMORE / BUXTON",,45.358997,-75.678825,,,0
RC350,4147,"SOUTHMORE / DICKINSON",,45.358089,-75.681534,,,0
RC370,4148,"SOUTHMORE / FIELDING",,45.358669,-75.68354,,,0
RC390,8496,"FIELDING / HARTMAN",,45.360348,-75.68174,,,0
RC420,4149,"FIELDING / RANKIN",,45.361259,-75.678078,,,0
RC440,4150,"FIELDING / MCCARTHY",,45.362053,-75.67627,,,0
RC450,8486,"MCCARTHY / PROVOST",,45.36364,-75.676689,,,0
RC460,1500,"MCCARTHY / PROVOST",,45.363106,-75.676132,,,0
RC470,4151,"MCCARTHY / FIELDING",,45.362095,-75.675728,,,0
RC480,8927,"MCCARTHY / SOUTHMORE",,45.360115,-75.674492,,,0
RC490,4152,"MCCARTHY / SOUTHMORE",,45.36002,-75.674622,,,0
RC500,8447,"PLANTE / MCCARTHY",,45.354656,-75.67244,,,0
RC510,8473,"PLANTE / OWL",,45.354523,-75.671539,,,0
RC520,4153,"PLANTE / IMPALA",,45.35471,-75.671227,,,0
RC540,8446,"PLANTE / IMPALA",,45.356064,-75.670242,,,0
RC550,4154,"PLANTE / IMPALA",,45.35606,-75.670074,,,0
RC560,4155,"PLANTE / CONDOR",,45.357437,-75.667183,,,0
RC570,4156,"PLANTE / CONDOR",,45.357391,-75.667511,,,0
RC580,8474,"PLANTE / AD. 1030",,45.357159,-75.663902,,,0
RC590,4157,"PLANTE / AD. 1031",,45.357224,-75.663826,,,0
RC600,4158,"PLANTE / MINA",,45.35582,-75.661613,,,0
RC610,8445,"PLANTE / MINA",,45.355774,-75.6614,,,0
RC620,4159,"PLANTE / BOURBON",,45.354622,-75.660469,,,0
RC630,4160,"PLANTE / BOURBON",,45.35453,-75.660217,,,0
RC640,4161,"PLANTE / CAHILL",,45.353889,-75.659538,,,0
RC650,8475,"PLANTE / CAHILL",,45.353764,-75.659554,,,0
RC660,4163,"PLANTE / SPARROW",,45.351727,-75.658089,,,0
RC670,4162,"PLANTE / SPARROW",,45.351547,-75.65799,,,0
RC680,4164,"PLANTE / WAXWING",,45.350197,-75.660507,,,0
RC700,4165,"PLANTE / MCCARTHY",,45.349411,-75.662498,,,0
RC710,8444,"PLANTE / MCCARTHY",,45.349648,-75.661629,,,0
RC900,3036,"WALKLEY 1A",,45.368664,-75.66713,,,0
RC905,3036,"WALKLEY 2A",,45.369026,-75.667282,,,0
RC910,3036,"WALKLEY 3A",,45.368713,-75.667625,,,0
RC915,3036,"WALKLEY 4A",,45.368904,-75.666809,,,0
RC920,3036,"WALKLEY 4B",,45.368599,-75.666443,,,0
RC925,3036,"WALKLEY 4C",,45.368858,-75.666389,,,0
RD010,1706,"UPLANDS / BOWESVILLE",,45.342197,-75.690254,,,0
RD020,1707,"UPLANDS / BOWESVILLE",,45.342041,-75.690079,,,0
RD030,8452,"UPLANDS / ARCHER",,45.344376,-75.686691,,,0
RD040,8472,"UPLANDS / COUNTRY CLUB",,45.343906,-75.68679,,,0
RD050,4166,"UPLANDS / GILLESPIE",,45.345573,-75.685844,,,0
RD060,4168,"UPLANDS / RICH LITTLE",,45.345573,-75.685616,,,0
RD070,4167,"UPLANDS / AD. 3095",,45.346367,-75.684837,,,0
RD075,8451,"UPLANDS / HUNTWOOD",,45.347347,-75.683395,,,0
RD080,4169,"UPLANDS / COUNTRY CLUB",,45.347149,-75.683334,,,0
RD090,4170,"UPLANDS / HUNTMASTER",,45.348347,-75.681046,,,0
RD120,1552,"UPLANDS / HUNTMASTER",,45.348629,-75.679855,,,0
RD130,7961,"UPLANDS / ROYALTON",,45.349411,-75.677505,,,0
RD140,4171,"UPLANDS / AD. 3225",,45.349503,-75.677574,,,0
RD150,4172,"UPLANDS / PAUL ANKA",,45.349277,-75.675415,,,0
RD160,8477,"UPLANDS / PAUL ANKA",,45.34911,-75.674614,,,0
RD170,8450,"UPLANDS / AD. 3344",,45.347431,-75.672653,,,0
RD180,4173,"UPLANDS / AD. 3344",,45.347675,-75.672783,,,0
RD190,6140,"UPLANDS / BENNETT",,45.346684,-75.671013,,,0
RD200,4174,"UPLANDS / BENNETT",,45.346725,-75.670723,,,0
RD210,6141,"UPLANDS / LILLICO",,45.346397,-75.667839,,,0
RD220,4175,"UPLANDS / CAHILL",,45.346378,-75.667358,,,0
RD230,1566,"UPLANDS / HUNT CLUB",,45.345543,-75.666397,,,0
RD240,1598,"UPLANDS / CAHILL",,45.34557,-75.666191,,,0
RD250,8466,"UPLANDS / HUNT CLUB",,45.343735,-75.665344,,,0
RD255,4176,"UPLANDS / DOWPATRICK",,45.342396,-75.664558,,,0
RD260,8443,"UPLANDS / HUNT CLUB",,45.344494,-75.665535,,,0
RD265,3301,"DOWNPATRICK / UPLANDS",,45.342285,-75.664108,,,0
RD270,8467,"DOWNPATRICK / SHANEGAL",,45.342674,-75.662857,,,0
RD280,8442,"DOWNPATRICK / SHANEGAL",,45.343159,-75.662781,,,0
RD290,4177,"DOWNPATRICK / COTTERS",,45.344597,-75.662369,,,0
RD300,4179,"DOWNPATRICK / COTTERS",,45.344765,-75.66243,,,0
RD310,4180,"DOWNPATRICK / WYMAN",,45.34589,-75.660896,,,0
RD320,4178,"DOWNPATRICK / WYMAN",,45.345879,-75.660767,,,0
RD330,4181,"DOWNPATRICK / HUNTCLUB",,45.347107,-75.661385,,,0
RD350,8476,"CAHILL / UPLANDS",,45.34639,-75.666565,,,0
RD355,1596,"CAHILL / UPLANDS",,45.346531,-75.666077,,,0
RD360,4182,"CAHILL / TWYFORD",,45.347599,-75.664719,,,0
RD370,4184,"CAHILL / TWYFORD",,45.347507,-75.664635,,,0
RD385,4185,"CAHILL / MCCARTHY",,45.350342,-75.664352,,,0
RD390,8998,"MCCARTHY / CAHILL",,45.350567,-75.664207,,,0
RD395,8984,"MCCARTHY / CAHILL",,45.350479,-75.664658,,,0
RD400,8480,"MCCARTHY / PIGEON",,45.350708,-75.666451,,,0
RD410,8518,"MCCARTHY / PIGEON",,45.350845,-75.666611,,,0
RD420,4186,"MCCARTHY / TWYFORD",,45.351128,-75.669548,,,0
RD430,4187,"MCCARTHY / PAUL ANKA",,45.351311,-75.669899,,,0
RD440,8119,"PAUL ANKA / MCCARTHY",,45.351524,-75.672157,,,0
RD450,8478,"PAUL ANKA / MCCARTHY",,45.351685,-75.671799,,,0
RD460,4189,"PAUL ANKA / MCCARTHY",,45.350986,-75.672646,,,0
RD470,4188,"PAUL ANKA / UPLANDS",,45.349445,-75.67469,,,0
RD540,1705,"HUNT CLUB / UPLANDS",,45.344566,-75.666809,,,0
RD550,1921,"HUNT CLUB / UPLANDS",,45.344921,-75.666473,,,0
RD570,2962,"HUNT CLUB / MCCARTHY",,45.347328,-75.662086,,,0
RE010,1704,"HUNT CLUB / PAUL ANKA",,45.342968,-75.671295,,,0
RE020,4190,"HUNT CLUB / PAUL ANKA",,45.343292,-75.669785,,,0
RE050,4195,"HUNT CLUB / BILLY BISHOP",,45.339443,-75.681496,,,0
RE056,1923,"HUNT CLUB / NORTH BOWESVILLE",,45.338055,-75.684883,,,0
RE057,4196,"HUNT CLUB / LINDBERGH",,45.336559,-75.688606,,,0
RE058,6124,"HUNT CLUB / RIVERSIDE",,45.335213,-75.691788,,,0
RE060,4192,"HUNT CLUB / BILLY BISHOP",,45.339264,-75.681587,,,0
RE065,4193,"HUNT CLUB / PAUL BENOIT",,45.337963,-75.684654,,,0
RE066,1730,"HUNT CLUB / LINDBERG",,45.336845,-75.687302,,,0
RE067,4197,"HUNT CLUB / RIVERSIDE",,45.3349,-75.691971,,,0
RE090,8373,"DE NIVERVILLE / PAUL BENOIT",,45.335087,-75.68148,,,0
RE095,4198,"DE NIVERVILLE / AD. 225",,45.336254,-75.678627,,,0
RE110,8372,"DE NIVERVILLE / MCGILL",,45.337704,-75.674858,,,0
RE130,4199,"CURTIS / DE NIVERVILLE",,45.337772,-75.671913,,,0
RE160,4200,"CURTIS / SAMPSON",,45.337997,-75.669357,,,0
RE180,4201,"TYLEE / CURTIS",,45.336712,-75.668686,,,0
RE200,4202,"TYLEE / DE NIVERVILLE",,45.336342,-75.669556,,,0
RE220,8371,"MCGILL / WOLVERINE",,45.333908,-75.66922,,,0
RE230,4203,"MCGILL / AD. 64",,45.333069,-75.671249,,,0
RE265,4205,"CROIL / PAUL BENOIT",,45.33102,-75.674141,,,0
RE280,8274,"PAUL BENOIT / BREADNER",,45.328674,-75.67189,,,0
RE400,696,"LESTER / ALERT",,45.330383,-75.64843,,,0
RE405,697,"LESTER / UPLANDS",,45.330688,-75.648399,,,0
RE407,714,"LESTER / AIRPORT PKWY RAMP",,45.329128,-75.650696,,,0
RE408,713,"UPLANDS / ALERT",,45.328915,-75.651817,,,0
RE410,6144,"AIRPORT PARKWAY / UPLANDS",,45.328705,-75.654045,,,0
RE415,1549,"AIRPORT / UPLANDS",,45.329487,-75.653915,,,0
RE420,8366,"AIRPORT / AIRBUS PRIVATE",,45.324181,-75.661446,,,0
RE430,3066,"AIRPORT/ AIR CANADA CARGO",,45.323677,-75.663033,,,0
RE451,1076,"ERNST & YOUNG",,45.331303,-75.657463,,,0
RE481,3333,"AIRPORT PARKWAY / AIRBUS PRIVATE",,45.324387,-75.660461,,,0
RE545,1077,"UPLANDS / BREADNER",,45.334843,-75.660065,,,0
RE550,4213,"UPLANDS / RESEARCH",,45.331154,-75.657845,,,0
RE555,1080,"RESEARCH / FIRST",,45.327847,-75.662132,,,0
RE560,4214,"RESEARCH / SECOND",,45.326962,-75.664093,,,0
RE565,4215,"RESEARCH / THIRD",,45.326431,-75.665237,,,0
RE570,4216,"RESEARCH / FIFTH",,45.325817,-75.666534,,,0
RE575,1081,"PAUL BENOIT / SILVER STAR",,45.326504,-75.667816,,,0
RE580,4217,"PAUL BENOIT / SLEMON",,45.327694,-75.669815,,,0
RE600,1732,"LEITRIM / HIGH",,45.310158,-75.647713,,,0
RE610,1739,"LEITRIM / BOWESVILLE",,45.310013,-75.647675,,,0
RE640,1157,"LEITRIM / ALBION",,45.319607,-75.625328,,,0
RE900,3039,"AIRPORT STOP",,45.322231,-75.665871,,,0
RE920,3041,"LEITRIM 1A",,45.311562,-75.638184,,,0
RE930,3041,"LEITRIM 2A",,45.311562,-75.637848,,,0
RF001,8668,"HUNT CLUB LOOP - STOP 1A",,45.349827,-75.652122,,,0
RF002,8677,"HUNT CLUB LOOP - STOP 2A",,45.349812,-75.652321,,,0
RF010,8860,"BANK / SURREY",,45.369301,-75.662964,,,0
RF030,8861,"BANK / NOTTINGHILL",,45.368847,-75.662445,,,0
RF050,4218,"BANK / FOXBAR",,45.367538,-75.661797,,,0
RF060,4219,"BANK / KITCHENER",,45.36639,-75.660973,,,0
RF065,8433,"BANK / JOHNSTON",,45.360538,-75.657143,,,0
RF070,4220,"BANK / KITCHENER",,45.366703,-75.660851,,,0
RF075,4835,"BANK / JOHNSTON",,45.359634,-75.656242,,,0
RF090,5739,"JOHNSTON / BANK",,45.360657,-75.656128,,,0
RF100,5745,"JOHNSTON / SOUTHGATE",,45.361412,-75.654663,,,0
RF110,5752,"JOHNSTON / SOUTHGATE",,45.361382,-75.654259,,,0
RF120,4222,"JOHNSTON / ALBION",,45.363529,-75.649284,,,0
RF140,4223,"JOHNSTON / ALBION",,45.363335,-75.649452,,,0
RF145,5754,"JOHNSTON / ALBION",,45.363926,-75.648254,,,0
RF147,2084,"TAPIOLA / JOHNSTON",,45.363937,-75.647324,,,0
RF149,2085,"TAPIOLA / JOHNSTON",,45.36385,-75.64753,,,0
RF150,4224,"TAPIOLA / CELTIC",,45.362995,-75.64624,,,0
RF155,5753,"TAPIOLA / GREENBORO",,45.362541,-75.645943,,,0
RF160,4230,"TAPIOLA / GREENBORO",,45.36235,-75.644516,,,0
RF165,4225,"TAPIOLA / GENTLE GATE",,45.362541,-75.644485,,,0
RF170,4226,"TAPIOLA / WHITE CLOVER",,45.36385,-75.641251,,,0
RF180,4231,"TAPIOLA / CRIMSON",,45.363659,-75.641304,,,0
RF190,4227,"TAPIOLA / RASTILA",,45.364555,-75.639519,,,0
RF192,4228,"TAPIOLA / SOMERO",,45.36512,-75.638107,,,0
RF195,4232,"TAPIOLA / WINGALE",,45.364445,-75.639328,,,0
RF197,4233,"TAPIOLA / SOMERO",,45.365135,-75.63768,,,0
RF200,4234,"TAPIOLA / RUSHFORD",,45.366856,-75.638039,,,0
RF202,4229,"TAPIOLA / BRANDOO",,45.366585,-75.638031,,,0
RF205,772,"JOHNSTON / TAPIOLA",,45.367985,-75.638535,,,0
RF207,773,"JOHNSTON / TAPIOLA",,45.367859,-75.638435,,,0
RF210,8845,"ALBION / VIKING",,45.363316,-75.64814,,,0
RF220,4235,"ALBION / PEBBLE",,45.362221,-75.647568,,,0
RF230,5755,"ALBION / PEBBLE",,45.36216,-75.647621,,,0
RF240,4236,"ALBION / CAHILL",,45.360226,-75.646484,,,0
RF250,4237,"ALBION / CAHILL",,45.3601,-75.646515,,,0
RF260,8844,"ALBION / CAHILL",,45.358616,-75.645607,,,0
RF270,5756,"ALBION / CAHILL",,45.35841,-75.645584,,,0
